run,id,drug_name,fact_type,extraction_method,extraction_confidence,governance_status,consensus_achieved,target_kb,condition_name,meddra_pt,meddra_name,meddra_soc_name,frequency,severity,interactant_name,clinical_effect,mechanism,fda_category,lab_name,ndc_code,strength,source_section_id,created_at
NEW,b21da331-6616-479e-a525-75242ca9c252,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Nervousness,10029216,Nervousness,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.653894+00
NEW,ce876758-8535-4c67-b7ce-8db0a0b4f463,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Depression,10012378,Depression,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.655196+00
NEW,31096015-2332-49c1-94ab-67d61e4b9c90,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Abnormal dreams,10000125,Abnormal dreams,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.656431+00
NEW,6560ac8d-7c4c-437f-bb7c-0c3b6b459a15,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Anxiety,10002855,Anxiety,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.657861+00
NEW,35b5f173-d47e-4934-a98e-4d37d6cdd310,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Depersonalisation,10012357,Depersonalisation,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.659101+00
NEW,3eb38955-fc4c-44a5-b05c-b4c8625a5320,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dyspnoea,10013968,Dyspnoea,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.660205+00
NEW,484d9a0f-22fc-42f7-9c6b-bb98c2dd9168,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Epistaxis,10015090,Epistaxis,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.661363+00
NEW,3c5831a5-12b3-4ebc-8f4f-813618e07dcf,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Angioedema,10002424,Angioedema,"",<1% but >0.1%,HIGH,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.66271+00
NEW,a74223a3-2e2c-44b8-95ee-ef7d014adfcc,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Erythema multiforme,10015218,Erythema multiforme,"",<1% but >0.1%,HIGH,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.663719+00
NEW,75e9427d-7aae-4fb7-a17e-4afee5620096,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pruritus,10037087,Pruritus,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.664837+00
NEW,2f54aa56-da93-4449-8f1e-0694ea91d19e,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Rash,10037844,Rash,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.665874+00
NEW,3bbdc4ef-461d-42e7-b911-3f0d08bd2a19,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Rash erythematous,10037855,Rash erythematous,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.666994+00
NEW,ac5653db-a961-4bd4-9d79-dc4baa012dc5,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Vision blurred,10047513,Vision blurred,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.668042+00
NEW,0b521b60-13ab-45c6-821e-269f0637371a,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Conjunctivitis,10010741,Conjunctivitis,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.669074+00
NEW,e1f0e966-a412-4755-b049-1e7c731b1348,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Diplopia,10013036,Diplopia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.670167+00
NEW,5ba553d0-a604-4465-b758-cdceb75845cd,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Eye pain,10015958,Eye pain,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.671231+00
NEW,068292a1-04cf-4b64-a7fc-59ab83aaaa53,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Tinnitus,10043882,Tinnitus,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.672288+00
NEW,5aca8e34-ae67-4559-b33b-b39791e51920,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Micturition frequency,10027562,Micturition frequency,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.673348+00
NEW,881d2550-33e2-43ec-a506-a614d520b2be,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Micturition disorder,10027561,Micturition disorder,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.67434+00
NEW,454f9210-2bd1-4b72-a28c-fefaa2a02cc1,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Nocturia,10029446,Nocturia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.675931+00
NEW,93d64f2d-8645-496e-a6f0-9ce39a60863f,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dry mouth,10013781,Dry mouth,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.676998+00
NEW,120eb468-4b75-4fb9-9a4d-7a41dd385bd4,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Sweating increased,10042667,Sweating increased,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.678086+00
NEW,48492d47-c256-40fd-9675-ee8770d16b29,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hyperglycaemia,10020635,Hyperglycaemia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.67912+00
NEW,da9df238-fb55-413e-859f-888b06779300,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Thirst,10043458,Thirst,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.68019+00
NEW,cebc8b4f-00f9-4cdf-b588-17aeffd223db,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Leukopenia,10024384,Leukopenia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.681244+00
NEW,6686dee5-19d5-43db-89dd-9e36351eb64d,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Purpura,10037549,Purpura,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.682259+00
NEW,05714cb6-4b18-40c5-b823-a4f8974075ca,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Thrombocytopenia,10043554,Thrombocytopenia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.683322+00
NEW,fa66140b-5f7b-42d5-8a29-82f61be251fe,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Peripheral edema,10034570,Peripheral edema,"",most common,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.684946+00
NEW,454d9d35-c6ab-4d28-9d25-c83d05309704,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Rigors,10039177,Rigors,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.642543+00
NEW,ef30ee3b-8e7b-43a0-8c16-4a4d45372906,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Weight increased,10047899,Weight increased,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.643801+00
NEW,cb73915b-4335-4758-958e-9174957144b7,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Weight decreased,10047895,Weight decreased,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.645436+00
NEW,c064583a-0a4a-4da7-9425-94765d970b1d,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Arthralgia,10003239,Arthralgia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.646597+00
NEW,380e2b73-bbc9-4af8-bdec-d28279be1c0c,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Gynecomastia,10018801,Gynecomastia,"",infrequently,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.68598+00
NEW,4ac91d5f-d774-4c02-b7dc-f74bc5f34828,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Arthrosis,10003416,Arthrosis,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.647774+00
NEW,082c2f2c-27b4-4557-b172-2270a5b51f25,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Extrapyramidal disorder,10015832,Extrapyramidal disorder,"","",MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.68923+00
NEW,a66743c7-7759-424e-853c-8a93089b091f,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Edema,10014210,Edema,"",1.8-10.8%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.584483+00
NEW,e11d019e-1e5b-4920-8e72-fbb00eff1c16,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dizziness,10013573,Dizziness,"",1.1-3.4%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.58873+00
NEW,03ef78a8-afd4-4b4f-8cec-b23e81685414,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hepatic enzyme increased,10060795,Hepatic enzyme increased,"","",HIGH,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.688144+00
NEW,d570e94b-892a-469f-b4c9-71584b95f4e3,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Jaundice,10023126,Jaundice,"","",HIGH,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.687045+00
NEW,e5deabf5-5ac7-46e9-8c00-7e4892ae0d4d,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Flushing,10016825,Flushing,"",0.7-2.6%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.591839+00
NEW,270c547c-2a24-4c77-abbc-958453ee10dc,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Palpitations,10033557,Palpitations,"",0.7-4.5%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.594798+00
NEW,0c41a463-434d-436a-8fc3-7c2c1f1f52e9,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Fatigue,10016256,Fatigue,"",4.5%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.597348+00
NEW,f9afada8-bc62-428c-9fb0-94b076747480,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Nausea,10028813,Nausea,"",2.9%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.599699+00
NEW,769139e8-2cc9-43f7-9cf2-555512b59a27,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Abdominal pain,10000081,Abdominal pain,"",1.6%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.601458+00
NEW,93bab2d4-53a7-4aaf-a135-b2cbe53a7f2d,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Somnolence,10041349,Somnolence,"",1.4%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.603111+00
NEW,7effae14-a92e-4ddd-9b1b-7683abf1bcec,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Arrhythmia,10003119,Arrhythmia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.604972+00
NEW,5f38e14c-29b4-4138-a8e9-78f6d58bec93,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Bradycardia,10006093,Bradycardia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.606607+00
NEW,86c17a50-dac4-4ede-b5dc-93304ad21e81,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Chest pain,10008479,Chest pain,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.608206+00
NEW,5d51e945-9dfc-4d06-b251-64ce36e8af5b,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Syncope,10042772,Syncope,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.609767+00
NEW,f2168224-f5c1-4259-aa9e-a5fe34385fbf,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Tachycardia,10043071,Tachycardia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.611342+00
NEW,0507f65c-cbde-49a5-96c0-e29c95adf4f5,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Vasculitis,10047115,Vasculitis,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.61287+00
NEW,b644d0aa-5b6b-4add-9a4d-0886e992ad2a,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hypoesthesia,10020976,Hypoesthesia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.614272+00
NEW,a34d0a2a-0642-4a85-8acc-e1eeef94fcb0,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Neuropathy peripheral,10029331,Neuropathy peripheral,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.615684+00
NEW,e8daa2eb-39d2-43d0-96cf-b9e324a6c52a,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Paraesthesia,10033775,Paraesthesia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.617185+00
NEW,f6407412-c957-48ae-aa9f-331193d49dc4,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Tremor,10044565,Tremor,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.618746+00
NEW,d077baac-b67a-4def-aa19-b239a90dd0a2,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Vertigo,10047340,Vertigo,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.620143+00
NEW,3bd006be-a0eb-40f5-876c-b5a911e7b132,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Anorexia,10002646,Anorexia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.62163+00
NEW,76f236a0-c28d-48f1-a6d1-65e58dd8e60c,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Constipation,10010774,Constipation,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.623101+00
NEW,58a63e96-c00e-40ac-aa2c-98435cc4f507,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Dysphagia,10013950,Dysphagia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.625099+00
NEW,532ea598-7b70-4e56-8d78-623f04c8e569,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Diarrhoea,10012735,Diarrhoea,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.626523+00
NEW,3cccf52f-77c9-420f-b966-e69a1a78aafc,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Flatulence,10016766,Flatulence,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.628229+00
NEW,79f0157e-f8d1-4446-b65e-fd20b033edab,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Pancreatitis,10033645,Pancreatitis,"",<1% but >0.1%,HIGH,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.629727+00
NEW,ab3768bd-a210-4717-b90e-988568338521,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Vomiting,10047700,Vomiting,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.631146+00
NEW,bae65c9f-f693-44c8-8508-28efe978c261,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Gingival hyperplasia,10018283,Gingival hyperplasia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.632646+00
NEW,069ec772-1840-4eaa-8882-cba753fdeefb,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Allergic reaction,10001718,Allergic reaction,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.634277+00
NEW,9b4acbd5-928c-4b87-9180-dfa232ad578d,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Asthenia,10003549,Asthenia,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.635725+00
NEW,4f60dc7b-c8dd-400a-91ee-16f29d6705d1,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Back pain,10003988,Back pain,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.637046+00
NEW,e23908d3-90f2-46b5-911a-c1c487427cd4,amlodipine,SAFETY_SIGNAL,LLM_FALLBACK,0.75,PENDING_REVIEW,f,KB-4,Hot flush,10060800,Hot flush,"",<1% but >0.1%,MEDIUM,,,,,,,,ad4b2af8-e2e8-4bf7-8f44-f3ccca8e595c,2026-02-13 10:11:10.638299+00
